property_type,location,size_sqm,year,month,bedrooms,bathrooms,usd_rate,iron_price,cement_price,usd_lag_3,iron_lag_3,cement_lag_3,seasonality_factor,base_price,economic_factor,price_egp
Apartment,North Coast,132,2024,6,1,1,33.61,26635.5,2459.79,32.67,26417.11,2531.52,1.5,2640000.0,1.73,6789743.98
Villa,6th October,225,2024,6,5,5,33.88,27558.2,2601.96,33.7,26545.96,2448.96,1.0,5670000.0,1.74,10337319.31
Apartment,Cairo,90,2024,6,1,1,33.64,26741.71,2428.73,31.96,26381.22,2380.87,1.0,1080000.0,1.73,2039584.57
Apartment,Sheikh Zayed,323,2024,6,5,4,32.95,25829.33,2453.19,33.61,26635.5,2459.79,1.0,5491000.0,1.71,9451042.99
Studio,Cairo,332,2024,6,1,1,34.13,27823.85,2530.87,33.88,27558.2,2601.96,1.0,3585600.0,1.75,6550717.12
Villa,Sheikh Zayed,315,2024,6,7,7,34.26,27314.36,2485.7,33.64,26741.71,2428.73,1.0,9639000.0,1.74,16271226.04
Apartment,New Cairo,346,2024,6,5,5,33.69,26373.06,2435.07,32.95,25829.33,2453.19,1.0,6228000.0,1.72,10940811.63
Apartment,Sheikh Zayed,356,2024,6,5,5,34.29,26944.55,2473.58,34.13,27823.85,2530.87,1.0,6052000.0,1.74,9698193.04
Studio,6th October,78,2024,6,1,1,34.43,26799.21,2508.88,34.26,27314.36,2485.7,1.0,982800.0,1.74,1815397.43
Villa,6th October,295,2024,6,7,7,33.05,27021.21,2425.82,33.69,26373.06,2435.07,1.0,7434000.0,1.72,12402886.77
Apartment,Cairo,109,2024,6,2,1,32.92,25419.17,2518.19,34.29,26944.55,2473.58,1.0,1308000.0,1.71,2047986.37
Studio,Sheikh Zayed,70,2024,6,1,1,33.75,27014.94,2461.28,34.43,26799.21,2508.88,1.0,1071000.0,1.73,2035473.17
Villa,6th October,306,2024,6,7,7,31.81,25047.79,2363.89,33.05,27021.21,2425.82,1.0,7711200.0,1.69,14052548.43
Villa,North Coast,367,2024,6,7,7,33.28,25695.95,2483.59,32.92,25419.17,2518.19,1.5,13212000.0,1.71,31910877.31
Apartment,6th October,330,2024,6,5,5,33.06,26736.51,2467.64,33.75,27014.94,2461.28,1.0,4620000.0,1.72,7735153.8
Apartment,Cairo,372,2024,6,5,4,33.3,26045.47,2305.71,31.81,25047.79,2363.89,1.0,4464000.0,1.71,8294127.45
Studio,Sheikh Zayed,137,2024,6,1,1,32.79,26741.82,2395.86,33.28,25695.95,2483.59,1.0,2096100.0,1.72,3808027.19
Villa,North Coast,260,2024,6,7,7,33.33,27145.91,2441.12,33.06,26736.51,2467.64,1.5,9360000.0,1.73,26214781.61
Apartment,Cairo,187,2024,6,2,2,33.71,26631.94,2434.98,33.3,26045.47,2305.71,1.0,2244000.0,1.73,3919729.39
Apartment,6th October,354,2024,6,5,4,34.27,27381.73,2561.86,32.79,26741.82,2395.86,1.0,4956000.0,1.74,8202300.44
Apartment,Sheikh Zayed,67,2024,6,1,1,33.65,27561.95,2407.73,33.33,27145.91,2441.12,1.0,1139000.0,1.73,1865605.09
Villa,Sheikh Zayed,77,2024,6,3,4,32.53,25787.18,2479.19,33.71,26631.94,2434.98,1.0,2356200.0,1.71,4043058.11
Villa,Cairo,343,2024,6,7,7,33.46,27159.17,2367.06,34.27,27381.73,2561.86,1.0,7408800.0,1.72,13860013.54
Apartment,Sheikh Zayed,80,2024,6,1,1,34.14,26679.8,2510.93,33.65,27561.95,2407.73,1.0,1360000.0,1.73,2419911.95
Apartment,Sheikh Zayed,220,2024,6,4,4,33.33,26665.9,2544.63,32.53,25787.18,2479.19,1.0,3740000.0,1.73,5858097.85
Villa,Cairo,365,2024,6,7,7,33.78,26578.07,2459.2,33.46,27159.17,2367.06,1.0,7884000.0,1.73,13776583.28
Studio,North Coast,114,2024,6,1,1,34.05,26730.41,2503.49,34.14,26679.8,2510.93,1.5,2052000.0,1.73,5449682.77
Villa,Cairo,307,2024,6,7,7,33.53,26585.3,2527.89,33.33,26665.9,2544.63,1.0,6631200.0,1.73,11642581.84
Studio,Sheikh Zayed,186,2024,6,1,1,33.63,26514.14,2531.34,33.78,26578.07,2459.2,1.0,2845800.0,1.73,5105416.35
Apartment,North Coast,149,2024,6,3,3,33.75,26807.75,2502.46,34.05,26730.41,2503.49,1.5,2980000.0,1.73,7416609.86
Apartment,New Cairo,81,2024,6,2,1,33.25,27208.39,2453.31,33.53,26585.3,2527.89,1.0,1458000.0,1.73,2338881.34
Apartment,6th October,360,2024,6,5,4,33.36,25990.2,2458.28,33.63,26514.14,2531.34,1.0,5040000.0,1.72,9083242.5
Villa,Cairo,319,2024,6,7,7,33.03,26726.8,2381.75,33.75,26807.75,2502.46,1.0,6890400.0,1.72,11109785.14
Apartment,North Coast,251,2024,6,5,5,33.23,26073.5,2410.03,33.25,27208.39,2453.31,1.5,5020000.0,1.71,11906913.97
Apartment,Sheikh Zayed,299,2024,6,5,5,33.88,26430.16,2495.68,33.36,25990.2,2458.28,1.0,5083000.0,1.73,8535712.2
Apartment,6th October,349,2024,6,5,4,33.75,25945.17,2500.95,33.03,26726.8,2381.75,1.0,4886000.0,1.72,8973394.12
Apartment,Sheikh Zayed,141,2024,6,3,2,32.91,26994.91,2574.21,33.23,26073.5,2410.03,1.0,2397000.0,1.73,3795377.97
Apartment,North Coast,273,2024,6,4,4,33.01,26383.47,2489.45,33.88,26430.16,2495.68,1.5,5460000.0,1.72,13216702.09
Apartment,Sheikh Zayed,366,2024,6,5,4,33.2,26148.8,2442.39,33.75,25945.17,2500.95,1.0,6222000.0,1.72,10621480.76
Villa,6th October,276,2024,6,7,8,32.79,26458.41,2464.87,32.91,26994.91,2574.21,1.0,6955200.0,1.72,11426221.46
Apartment,6th October,297,2024,6,5,4,33.62,26637.55,2393.01,33.01,26383.47,2489.45,1.0,4158000.0,1.72,7478657.12
Apartment,New Cairo,290,2024,6,5,5,33.19,27144.37,2463.59,33.2,26148.8,2442.39,1.0,5220000.0,1.73,9327571.59
Apartment,North Coast,229,2024,6,3,3,33.76,26372.09,2522.34,32.79,26458.41,2464.87,1.5,4580000.0,1.73,12680608.03
Studio,6th October,145,2024,6,1,1,34.02,26937.28,2535.46,33.62,26637.55,2393.01,1.0,1827000.0,1.74,2984334.14
Villa,North Coast,275,2024,6,6,6,32.68,26762.96,2430.46,33.19,27144.37,2463.59,1.5,9900000.0,1.72,26240155.28
Apartment,North Coast,240,2024,6,5,4,33.2,26069.11,2488.67,33.76,26372.09,2522.34,1.5,4800000.0,1.72,13042900.95
Apartment,North Coast,222,2024,6,5,5,32.75,26143.0,2423.92,34.02,26937.28,2535.46,1.5,4440000.0,1.71,10393079.66
Apartment,6th October,271,2024,6,5,4,32.61,25663.83,2450.05,32.68,26762.96,2430.46,1.0,3794000.0,1.71,5870198.6
Apartment,North Coast,260,2024,7,5,4,33.8,26465.95,2442.94,33.2,26069.11,2488.67,1.5,5200000.0,1.72,13612958.41
Villa,North Coast,322,2024,7,7,8,33.64,26041.67,2425.44,32.75,26143.0,2423.92,1.5,11592000.0,1.72,30398614.7
Villa,New Cairo,387,2024,7,7,7,33.25,26096.22,2525.84,32.61,25663.83,2450.05,1.0,12538800.0,1.72,21101741.53
Apartment,Cairo,213,2024,7,4,3,33.06,25877.61,2443.98,33.8,26465.95,2442.94,1.0,2556000.0,1.71,3968981.87
Villa,6th October,69,2024,7,3,4,33.0,26167.72,2472.28,33.64,26041.67,2425.44,1.0,1738800.0,1.72,2924099.93
Apartment,North Coast,278,2024,7,5,5,33.64,27304.17,2442.58,33.25,26096.22,2525.84,1.5,5560000.0,1.73,14851365.62
Apartment,Cairo,110,2024,7,1,1,33.44,26857.99,2415.48,33.06,25877.61,2443.98,1.0,1320000.0,1.72,2367170.71
Apartment,6th October,359,2024,7,5,5,33.11,27202.52,2428.16,33.0,26167.72,2472.28,1.0,5026000.0,1.72,8654900.87
Villa,North Coast,132,2024,7,4,4,33.77,26690.72,2509.68,33.64,27304.17,2442.58,1.5,4752000.0,1.73,12393723.19
Studio,Cairo,288,2024,7,1,1,33.71,26404.12,2382.12,33.44,26857.99,2415.48,1.0,3110400.0,1.72,5535289.77
Villa,New Cairo,260,2024,7,6,6,33.08,26477.72,2464.5,33.11,27202.52,2428.16,1.0,8424000.0,1.72,14332601.5
Villa,Sheikh Zayed,252,2024,7,7,8,33.33,26363.68,2500.8,33.77,26690.72,2509.68,1.0,7711200.0,1.72,12650829.77
Studio,6th October,125,2024,7,1,1,34.01,27208.49,2456.21,33.71,26404.12,2382.12,1.0,1575000.0,1.73,2581159.28
Apartment,New Cairo,156,2024,7,3,2,33.95,26224.84,2509.78,33.08,26477.72,2464.5,1.0,2808000.0,1.73,5095380.9
Apartment,Cairo,366,2024,7,5,5,33.26,26591.78,2470.98,33.33,26363.68,2500.8,1.0,4392000.0,1.72,7544303.19
Apartment,North Coast,398,2024,7,5,4,34.42,27961.25,2477.59,34.01,27208.49,2456.21,1.5,7960000.0,1.75,21385164.45
Apartment,North Coast,379,2024,7,5,4,33.5,26291.6,2467.85,33.95,26224.84,2509.78,1.5,7580000.0,1.72,19458673.46
Villa,Sheikh Zayed,260,2024,7,6,7,33.99,26774.57,2498.81,33.26,26591.78,2470.98,1.0,7956000.0,1.73,14663474.78
Apartment,Sheikh Zayed,168,2024,7,3,3,33.07,25673.58,2410.17,34.42,27961.25,2477.59,1.0,2856000.0,1.71,4874937.38
Villa,6th October,87,2024,7,3,3,33.53,27318.64,2458.99,33.5,26291.6,2467.85,1.0,2192400.0,1.73,4166480.26
Apartment,Cairo,102,2024,7,2,1,33.15,26525.98,2456.34,33.99,26774.57,2498.81,1.0,1224000.0,1.72,1996412.56
Apartment,Cairo,181,2024,7,4,3,32.79,26132.59,2453.61,33.07,25673.58,2410.17,1.0,2172000.0,1.71,3449354.71
Apartment,New Cairo,272,2024,7,5,5,33.59,26821.1,2574.22,33.53,27318.64,2458.99,1.0,4896000.0,1.73,8269645.96
Apartment,Sheikh Zayed,208,2024,7,3,3,33.46,26692.49,2424.39,33.15,26525.98,2456.34,1.0,3536000.0,1.72,6601530.69
Villa,Sheikh Zayed,216,2024,7,6,6,34.16,26729.61,2575.68,32.79,26132.59,2453.61,1.0,6609600.0,1.74,12294659.1
Apartment,6th October,192,2024,7,2,1,33.34,25967.32,2422.09,33.59,26821.1,2574.22,1.0,2688000.0,1.71,4374865.0
Villa,Cairo,82,2024,7,3,4,33.77,26960.15,2488.19,33.46,26692.49,2424.39,1.0,1771200.0,1.73,3128300.28
Villa,North Coast,390,2024,7,7,7,33.43,26723.96,2517.61,34.16,26729.61,2575.68,1.5,14040000.0,1.73,37027249.33
Apartment,New Cairo,392,2024,7,5,5,33.15,26382.85,2479.69,33.34,25967.32,2422.09,1.0,7056000.0,1.72,11630426.41
Villa,North Coast,78,2024,7,3,3,34.05,26870.85,2384.63,33.77,26960.15,2488.19,1.5,2808000.0,1.73,6894785.81
Villa,Cairo,122,2024,7,4,4,33.34,27210.78,2521.33,33.43,26723.96,2517.61,1.0,2635200.0,1.73,4462726.48
Apartment,Sheikh Zayed,318,2024,7,5,4,33.43,26862.81,2487.91,33.15,26382.85,2479.69,1.0,5406000.0,1.73,9877212.94
Apartment,Sheikh Zayed,121,2024,7,2,1,33.06,25868.19,2425.31,34.05,26870.85,2384.63,1.0,2057000.0,1.71,3301694.98
Apartment,Sheikh Zayed,108,2024,7,2,1,32.82,27052.54,2434.24,33.34,27210.78,2521.33,1.0,1836000.0,1.72,3124356.68
Apartment,North Coast,238,2024,7,4,3,33.89,27285.67,2515.89,33.43,26862.81,2487.91,1.5,4760000.0,1.74,12360749.27
Apartment,Cairo,142,2024,7,2,1,33.62,27113.84,2510.23,33.06,25868.19,2425.31,1.0,1704000.0,1.73,3212074.43
Apartment,6th October,318,2024,7,5,5,34.13,26668.93,2534.03,32.82,27052.54,2434.24,1.0,4452000.0,1.73,7419418.9
Villa,6th October,274,2024,7,7,7,33.93,27392.14,2460.77,33.89,27285.67,2515.89,1.0,6904800.0,1.74,10836810.55
Villa,Sheikh Zayed,226,2024,7,6,7,33.06,26619.03,2452.26,33.62,27113.84,2510.23,1.0,6915600.0,1.72,12351249.26
Villa,New Cairo,250,2024,7,6,6,33.69,26261.99,2442.12,34.13,26668.93,2534.03,1.0,8100000.0,1.72,14658207.2
Villa,New Cairo,375,2024,7,7,8,33.67,26979.04,2521.83,33.93,27392.14,2460.77,1.0,12150000.0,1.73,21905703.36
Apartment,6th October,125,2024,7,2,2,34.2,27574.7,2497.67,33.06,26619.03,2452.26,1.0,1750000.0,1.74,3171993.11
Apartment,New Cairo,346,2024,7,5,5,34.31,27440.35,2537.45,33.69,26261.99,2442.12,1.0,6228000.0,1.74,10827686.73
Apartment,New Cairo,96,2024,7,2,1,32.84,25517.78,2416.08,33.67,26979.04,2521.83,1.0,1728000.0,1.7,2661575.71
Apartment,Sheikh Zayed,71,2024,7,1,1,34.25,27326.42,2516.95,34.2,27574.7,2497.67,1.0,1207000.0,1.74,2198830.39
Apartment,North Coast,271,2024,7,5,5,34.19,26913.14,2499.92,34.31,27440.35,2537.45,1.5,5420000.0,1.74,15346109.64
Studio,Sheikh Zayed,306,2024,7,1,1,33.31,25710.56,2404.62,32.84,25517.78,2416.08,1.0,4681800.0,1.71,7459027.96
Villa,North Coast,361,2024,7,7,7,33.69,27171.28,2539.2,34.25,27326.42,2516.95,1.5,12996000.0,1.74,30910059.85
Apartment,Cairo,156,2024,7,4,4,32.67,26675.71,2466.85,34.19,26913.14,2499.92,1.0,1872000.0,1.72,3062901.03
Apartment,New Cairo,180,2024,7,4,4,33.7,26833.8,2421.49,33.31,25710.56,2404.62,1.0,3240000.0,1.73,5984855.96
Apartment,Sheikh Zayed,141,2024,7,2,1,33.2,26091.67,2419.18,33.69,27171.28,2539.2,1.0,2397000.0,1.71,3784626.39
Villa,New Cairo,304,2024,7,7,7,33.99,27693.08,2469.89,32.67,26675.71,2466.85,1.0,9849600.0,1.74,17879423.85
Apartment,Cairo,200,2024,7,3,2,33.94,27245.14,2562.98,33.7,26833.8,2421.49,1.0,2400000.0,1.74,3811033.1
Apartment,New Cairo,380,2024,8,5,5,33.69,27148.56,2528.01,33.2,26091.67,2419.18,1.0,6840000.0,1.73,10757340.05
Villa,Sheikh Zayed,369,2024,8,7,8,33.84,27381.9,2502.94,33.99,27693.08,2469.89,1.0,11291400.0,1.74,21152834.43
Apartment,6th October,247,2024,8,5,4,33.35,27282.74,2388.57,33.94,27245.14,2562.98,1.0,3458000.0,1.73,6290699.01
Villa,North Coast,121,2024,8,3,3,33.19,26755.32,2482.21,33.69,27148.56,2528.01,1.5,4356000.0,1.72,11483667.43
Apartment,Sheikh Zayed,156,2024,8,4,4,34.81,26837.38,2549.11,33.84,27381.9,2502.94,1.0,2652000.0,1.74,4321581.32
Apartment,Sheikh Zayed,381,2024,8,5,5,34.27,26793.12,2496.37,33.35,27282.74,2388.57,1.0,6477000.0,1.74,10743475.96
Apartment,New Cairo,366,2024,8,5,5,33.83,26654.92,2557.56,33.19,26755.32,2482.21,1.0,6588000.0,1.73,10384615.79
Studio,North Coast,382,2024,8,1,1,33.66,27438.38,2473.05,34.81,26837.38,2549.11,1.5,6876000.0,1.73,18411280.79
Apartment,New Cairo,336,2024,8,5,4,34.97,27594.19,2607.72,34.27,26793.12,2496.37,1.0,6048000.0,1.76,11015933.99
Villa,New Cairo,271,2024,8,6,6,34.61,26964.24,2512.26,33.83,26654.92,2557.56,1.0,8780400.0,1.74,14760423.37
Apartment,Sheikh Zayed,209,2024,8,4,3,33.64,26719.24,2439.1,33.66,27438.38,2473.05,1.0,3553000.0,1.73,5932659.0
Villa,Sheikh Zayed,141,2024,8,4,4,33.3,27310.73,2402.64,34.97,27594.19,2607.72,1.0,4314600.0,1.73,7640099.42
Apartment,Sheikh Zayed,138,2024,8,1,1,33.81,27214.33,2486.72,34.61,26964.24,2512.26,1.0,2346000.0,1.73,4432141.41
Apartment,Sheikh Zayed,125,2024,8,1,1,33.6,27322.85,2482.37,33.64,26719.24,2439.1,1.0,2125000.0,1.73,3605859.93
Apartment,New Cairo,167,2024,8,3,3,33.32,26103.4,2418.38,33.3,27310.73,2402.64,1.0,3006000.0,1.72,5149214.32
Villa,Cairo,130,2024,8,3,3,34.49,27138.3,2478.86,33.81,27214.33,2486.72,1.0,2808000.0,1.74,5080214.97
Apartment,New Cairo,77,2024,8,1,1,34.07,26712.58,2562.09,33.6,27322.85,2482.37,1.0,1386000.0,1.74,2330073.06
Apartment,North Coast,356,2024,8,5,4,33.6,27553.11,2517.33,33.32,26103.4,2418.38,1.5,7120000.0,1.74,19924766.39
Villa,North Coast,74,2024,8,3,3,33.6,26731.83,2571.61,34.49,27138.3,2478.86,1.5,2664000.0,1.73,7399891.43
Apartment,Sheikh Zayed,265,2024,8,5,5,33.82,26624.27,2410.27,34.07,26712.58,2562.09,1.0,4505000.0,1.72,8041907.96
Apartment,New Cairo,86,2024,8,1,1,33.58,25785.39,2564.26,33.6,27553.11,2517.33,1.0,1548000.0,1.72,2685086.31
Villa,New Cairo,195,2024,8,5,6,33.54,27474.23,2437.52,33.6,26731.83,2571.61,1.0,6318000.0,1.73,12000961.13
Apartment,Sheikh Zayed,256,2024,8,5,5,34.85,28157.09,2476.98,33.82,26624.27,2410.27,1.0,4352000.0,1.75,7942236.91
Villa,Cairo,131,2024,8,3,3,33.38,25661.73,2481.31,33.58,25785.39,2564.26,1.0,2829600.0,1.71,4990152.69
Villa,New Cairo,395,2024,8,7,7,32.73,26471.39,2343.52,33.54,27474.23,2437.52,1.0,12798000.0,1.71,23522766.31
Studio,Sheikh Zayed,138,2024,8,1,1,34.17,27556.86,2562.52,34.85,28157.09,2476.98,1.0,2111400.0,1.75,3725696.45
Villa,New Cairo,381,2024,8,7,7,34.4,27439.64,2528.71,33.38,25661.73,2481.31,1.0,12344400.0,1.74,20431734.56
Villa,Sheikh Zayed,317,2024,8,7,7,33.93,26744.52,2461.08,32.73,26471.39,2343.52,1.0,9700200.0,1.73,15563360.73
Villa,Cairo,368,2024,8,7,7,33.05,26050.14,2502.43,34.17,27556.86,2562.52,1.0,7948800.0,1.72,13561804.89
Villa,6th October,232,2024,8,6,7,33.79,27478.1,2482.63,34.4,27439.64,2528.71,1.0,5846400.0,1.74,10185775.76
Villa,6th October,87,2024,8,3,3,33.61,27188.17,2482.05,33.93,26744.52,2461.08,1.0,2192400.0,1.73,4046198.6
Villa,New Cairo,237,2024,8,6,6,34.53,27585.23,2558.0,33.05,26050.14,2502.43,1.0,7678800.0,1.75,12462387.5
Apartment,New Cairo,315,2024,8,5,5,33.45,27308.42,2440.74,33.79,27478.1,2482.63,1.0,5670000.0,1.73,10162147.0
Villa,North Coast,194,2024,8,5,6,33.99,28086.71,2446.6,33.61,27188.17,2482.05,1.5,6984000.0,1.74,17545051.45
Apartment,North Coast,300,2024,8,5,5,34.17,26924.59,2502.23,34.53,27585.23,2558.0,1.5,6000000.0,1.74,16996931.47
Studio,Sheikh Zayed,274,2024,8,1,1,33.45,26563.67,2404.98,33.45,27308.42,2440.74,1.0,4192200.0,1.72,7169585.58
Villa,North Coast,257,2024,8,7,8,33.59,26591.03,2457.81,33.99,28086.71,2446.6,1.5,9252000.0,1.72,24520829.89
Villa,Sheikh Zayed,341,2024,8,7,7,34.1,26590.98,2455.16,34.17,26924.59,2502.23,1.0,10434600.0,1.73,18590734.68
Villa,New Cairo,128,2024,8,4,5,32.29,26742.22,2398.91,33.45,26563.67,2404.98,1.0,4147200.0,1.71,6512637.06
Apartment,Sheikh Zayed,170,2024,8,3,3,34.58,27960.62,2484.0,33.59,26591.03,2457.81,1.0,2890000.0,1.75,5412434.19
Apartment,6th October,175,2024,8,3,3,33.39,27229.87,2452.66,34.1,26590.98,2455.16,1.0,2450000.0,1.73,3951301.93
Apartment,Cairo,249,2024,8,5,4,33.93,27796.51,2547.68,32.29,26742.22,2398.91,1.0,2988000.0,1.74,5105947.26
Apartment,Sheikh Zayed,93,2024,8,1,1,33.23,26666.53,2424.46,34.58,27960.62,2484.0,1.0,1581000.0,1.72,2813506.56
Villa,Cairo,251,2024,8,7,7,34.57,27473.38,2547.77,33.39,27229.87,2452.66,1.0,5421600.0,1.75,8633105.69
Apartment,Cairo,169,2024,8,3,3,33.92,27284.35,2405.38,33.93,27796.51,2547.68,1.0,2028000.0,1.73,3569560.41
Apartment,Sheikh Zayed,161,2024,8,2,1,34.03,26803.5,2484.86,33.23,26666.53,2424.46,1.0,2737000.0,1.73,4656546.78
Apartment,Cairo,190,2024,8,4,3,34.2,26566.83,2468.94,34.57,27473.38,2547.77,1.0,2280000.0,1.73,3602729.51
Apartment,Cairo,391,2024,8,5,5,34.47,27309.01,2526.54,33.92,27284.35,2405.38,1.0,4692000.0,1.74,8554070.25
Apartment,North Coast,396,2024,8,5,5,33.37,26453.04,2441.01,34.03,26803.5,2484.86,1.5,7920000.0,1.72,20442699.49
Apartment,6th October,204,2024,8,4,4,33.8,27985.15,2533.28,34.2,26566.83,2468.94,1.0,2856000.0,1.74,4786505.82
Villa,New Cairo,88,2024,8,3,3,34.57,26540.9,2510.86,34.47,27309.01,2526.54,1.0,2851200.0,1.74,4539931.46
Villa,Sheikh Zayed,72,2024,8,3,3,33.72,26832.72,2542.47,33.37,26453.04,2441.01,1.0,2203200.0,1.73,3853720.14
Apartment,North Coast,338,2024,8,5,5,34.63,27460.4,2426.97,33.8,27985.15,2533.28,1.5,6760000.0,1.74,16980991.01
Apartment,North Coast,263,2024,8,5,4,34.06,26612.55,2504.76,34.57,26540.9,2510.86,1.5,5260000.0,1.73,14885571.93
Studio,Sheikh Zayed,81,2024,8,1,1,33.74,26642.44,2493.92,33.72,26832.72,2542.47,1.0,1239300.0,1.73,2181414.15
Villa,North Coast,218,2024,8,5,6,34.31,27183.57,2468.59,34.63,27460.4,2426.97,1.5,7848000.0,1.74,19583976.56
Apartment,Cairo,174,2024,8,2,1,33.89,26363.65,2494.41,34.06,26612.55,2504.76,1.0,2088000.0,1.73,3627095.39
Apartment,6th October,294,2024,8,5,4,34.39,27400.57,2543.76,33.74,26642.44,2493.92,1.0,4116000.0,1.75,7239672.07
Apartment,New Cairo,234,2024,8,3,2,33.73,27655.07,2540.97,34.31,27183.57,2468.59,1.0,4212000.0,1.74,7665330.7
Villa,North Coast,268,2024,8,6,7,34.4,27012.76,2505.95,33.89,26363.65,2494.41,1.5,9648000.0,1.74,27198562.87
Apartment,Sheikh Zayed,92,2024,8,1,1,34.2,27483.41,2487.97,34.39,27400.57,2543.76,1.0,1564000.0,1.74,2975221.68
Apartment,New Cairo,155,2024,8,4,3,33.81,27761.29,2460.67,33.73,27655.07,2540.97,1.0,2790000.0,1.74,5062640.62
Villa,North Coast,308,2024,8,7,7,33.08,27041.6,2456.31,34.4,27012.76,2505.95,1.5,11088000.0,1.72,28936806.36
Apartment,Cairo,285,2024,9,4,3,34.23,26752.1,2464.77,34.2,27483.41,2487.97,1.0,3420000.0,1.73,5601035.61
Studio,North Coast,69,2024,9,1,1,34.53,26497.95,2564.2,33.81,27761.29,2460.67,1.2,1242000.0,1.74,2540845.5
Apartment,North Coast,354,2024,9,5,5,34.1,26892.52,2423.66,33.08,27041.6,2456.31,1.2,7080000.0,1.73,14674188.66
Studio,Cairo,200,2024,9,1,1,32.88,26470.38,2440.85,34.23,26752.1,2464.77,1.0,2160000.0,1.72,3430194.75
Apartment,Cairo,221,2024,9,5,4,34.58,26254.08,2459.91,34.53,26497.95,2564.2,1.0,2652000.0,1.73,4367755.0
Villa,New Cairo,127,2024,9,4,5,34.21,27119.51,2508.15,34.1,26892.52,2423.66,1.0,4114800.0,1.74,7847653.45
Apartment,North Coast,83,2024,9,1,1,34.32,26749.19,2556.66,32.88,26470.38,2440.85,1.2,1660000.0,1.74,3641035.12
Villa,Sheikh Zayed,192,2024,9,5,6,33.98,26930.61,2508.26,34.58,26254.08,2459.91,1.0,5875200.0,1.73,10153986.77
Apartment,North Coast,112,2024,9,2,1,33.06,26373.17,2422.77,34.21,27119.51,2508.15,1.2,2240000.0,1.72,4358470.29
Studio,6th October,335,2024,9,1,1,34.32,27055.75,2551.74,34.32,26749.19,2556.66,1.0,4221000.0,1.74,7458112.32
Apartment,New Cairo,240,2024,9,3,3,33.92,27336.96,2359.34,33.98,26930.61,2508.26,1.0,4320000.0,1.73,7075113.72
Villa,Sheikh Zayed,353,2024,9,7,8,33.67,26335.6,2480.16,33.06,26373.17,2422.77,1.0,10801800.0,1.72,17480000.13
Apartment,New Cairo,252,2024,9,4,4,34.91,26540.97,2503.97,34.32,27055.75,2551.74,1.0,4536000.0,1.74,7250220.82
Apartment,Cairo,226,2024,9,4,3,34.34,27584.0,2541.63,33.92,27336.96,2359.34,1.0,2712000.0,1.75,4589970.7
Apartment,New Cairo,88,2024,9,1,1,34.16,27402.2,2381.33,33.67,26335.6,2480.16,1.0,1584000.0,1.73,2770635.54
Apartment,New Cairo,392,2024,9,5,5,33.62,27079.35,2457.76,34.91,26540.97,2503.97,1.0,7056000.0,1.73,11374431.35
Apartment,North Coast,72,2024,9,2,1,33.56,26338.29,2445.95,34.34,27584.0,2541.63,1.2,1440000.0,1.72,2796201.83
Apartment,New Cairo,77,2024,9,2,1,34.31,27460.92,2560.76,34.16,27402.2,2381.33,1.0,1386000.0,1.75,2366938.36
Villa,6th October,347,2024,9,7,8,33.07,25893.13,2413.71,33.62,27079.35,2457.76,1.0,8744400.0,1.71,14924072.93
Apartment,North Coast,170,2024,9,4,3,34.34,27021.03,2506.07,33.56,26338.29,2445.95,1.2,3400000.0,1.74,7467082.98
Apartment,Cairo,167,2024,9,4,3,34.38,27947.72,2522.46,34.31,27460.92,2560.76,1.0,2004000.0,1.75,3552479.26
Villa,North Coast,180,2024,9,5,6,34.76,27680.57,2537.0,33.07,25893.13,2413.71,1.2,6480000.0,1.75,13938609.28
Studio,North Coast,368,2024,9,1,1,34.57,27249.0,2526.36,34.34,27021.03,2506.07,1.2,6624000.0,1.74,14410983.17
Studio,New Cairo,158,2024,9,1,1,34.65,27255.0,2535.79,34.38,27947.72,2522.46,1.0,2559600.0,1.75,4424944.17
Apartment,Cairo,138,2024,9,3,2,33.79,26343.8,2489.44,34.76,27680.57,2537.0,1.0,1656000.0,1.73,2768266.23
Apartment,6th October,353,2024,9,5,4,33.36,27489.68,2586.79,34.57,27249.0,2526.36,1.0,4942000.0,1.74,9104368.82
Villa,6th October,366,2024,9,7,8,34.18,27597.31,2419.56,34.65,27255.0,2535.79,1.0,9223200.0,1.74,17090267.09
Apartment,6th October,359,2024,9,5,5,34.32,27559.91,2476.53,33.79,26343.8,2489.44,1.0,5026000.0,1.74,8152403.03
Studio,6th October,297,2024,9,1,1,34.61,27258.44,2528.13,33.36,27489.68,2586.79,1.0,3742200.0,1.75,7122609.83
Apartment,6th October,153,2024,9,2,1,34.85,27243.53,2598.21,34.18,27597.31,2419.56,1.0,2142000.0,1.75,4072812.87
Apartment,Sheikh Zayed,207,2024,9,5,4,33.53,26385.22,2524.18,34.32,27559.91,2476.53,1.0,3519000.0,1.73,6521900.86
Villa,Cairo,321,2024,9,7,7,34.54,27987.81,2579.1,34.61,27258.44,2528.13,1.0,6933600.0,1.75,11975310.73
Apartment,Cairo,259,2024,9,5,5,33.0,25592.51,2448.14,34.85,27243.53,2598.21,1.0,3108000.0,1.71,5672789.3
Apartment,Sheikh Zayed,231,2024,9,3,3,34.26,27414.11,2575.13,33.53,26385.22,2524.18,1.0,3927000.0,1.75,7030192.22
Villa,North Coast,302,2024,9,7,8,34.48,26450.97,2493.93,34.54,27987.81,2579.1,1.2,10872000.0,1.73,21289342.13
