listing_id;area_m2;bedrooms;bathrooms;property_type;city;district;compound;latitude;longitude;month;year;price_per_m2;price;distance_to_center;luxury_score;project_avg_price;num_listings_in_project;target_price;material_costs_iron;material_costs_cement;usd_to_egp_rate;price_usd
13864;383;1;3;Chalet;North Coast;Sheikh Zayed;Rehab;30.99947189;30.79019252;7;2025;22002;8426766;116.66521;0.27;8496823;266;8426766;37500;3600;49.29022222;170962.2237
13865;339;5;3;Villa;Cairo;Maadi;Madinaty;29.97906011;29.62440413;4;2026;26392;8946888;60.71083369;0.74;8759250;192;8946888;37500;3600;54.578;163928.4693
13866;287;1;2;Chalet;Alexandria;6th October;;30.06935971;30.38475615;12;2025;24956;7162372;70.24482268;0.66;6393039;254;7162372;37500;3600;47.55866667;150600.7738
13867;95;2;2;Chalet;Cairo;Maadi;;30.92934362;29.838194;10;2025;18026;1712470;3.491876906;0.07;1881774;150;1712470;37500;3600;47.58140741;35990.31835
13868;104;2;2;Chalet;Cairo;New Cairo;;30.43206093;30.13381179;12;2026;34291;3566264;99.46270409;0.06;3650414;575;3566264;37500;3600;;
13869;87;3;2;Apartment;Alexandria;Heliopolis;Beverly Hills;30.42761935;30.47664484;5;2024;31789;2765643;90.86161133;0.3;3300134;199;2765643;37500;3600;47.291;58481.38124
13870;213;5;1;Villa;North Coast;New Cairo;Beverly Hills;30.46752109;29.64508483;6;2024;9267;1973871;62.09400206;0.97;2260177;71;1973871;37500;3600;47.71948;41364.05091
13871;82;3;2;Apartment;Alexandria;6th October;Rehab;31.15309779;31.49309669;9;2024;28101;2304282;93.49774003;0.15;2062564;473;2304282;37500;3600;48.46972;47540.65012
13872;266;3;2;Villa;Giza;Nasr City;;30.98839178;30.18682742;12;2025;34315;9127790;20.48098609;0.41;9245153;415;9127790;37500;3600;47.55866667;191926.9534
13873;150;1;1;Apartment;Giza;New Cairo;Marassi;29.98026072;30.08208137;2;2024;30927;4639050;54.27408671;0.63;4693156;563;4639050;37500;3600;30.89584;150151.2825
13874;97;3;1;Villa;Cairo;Maadi;Marassi;30.38540744;30.35887844;7;2025;17641;1711177;29.55186722;0.58;1469772;504;1711177;37500;3600;49.29022222;34716.35799
13875;287;3;1;Villa;Alexandria;Sheikh Zayed;Beverly Hills;30.94551461;30.4196153;5;2024;34393;9870791;71.47437311;0.37;11103911;426;9870791;37500;3600;47.291;208724.5142
13876;261;5;3;Apartment;North Coast;Sheikh Zayed;Mountain View;31.45941964;31.53172999;10;2026;14715;3840615;75.0705257;0.21;3588769;237;3840615;37500;3600;;
13877;368;5;2;Apartment;Cairo;Nasr City;Beverly Hills;31.35083049;30.21189257;2;2025;27324;10055232;118.2658213;0.93;8613753;105;10055232;37500;3600;50.49095833;199149.1612
13878;313;5;3;Chalet;Alexandria;6th October;;30.22206478;30.65136675;12;2026;24810;7765530;3.273542149;0.04;6962824;229;7765530;37500;3600;;
13879;97;3;1;Villa;Cairo;Nasr City;Palm Hills;29.91225607;30.74541617;2;2025;26868;2606196;43.61093881;0.12;3098678;127;2606196;37500;3600;50.49095833;51617.08326
13880;280;5;1;Villa;Cairo;Maadi;Mountain View;30.77454777;30.26404286;12;2026;33590;9405200;113.7694584;0.11;9644583;151;9405200;37500;3600;;
13881;246;5;1;Villa;Alexandria;Nasr City;Rehab;30.49062556;31.45830832;2;2024;30489;7500294;116.3333061;0.48;6062601;340;7500294;37500;3600;30.89584;242760.6435
13882;102;4;1;Villa;North Coast;Sheikh Zayed;;30.1117631;31.05996792;8;2026;17586;1793772;68.81421781;0.69;1813412;119;1793772;37500;3600;;
13883;173;4;3;Villa;North Coast;Heliopolis;Beverly Hills;30.90780024;31.3024919;3;2025;26517;4587441;68.51340132;0.49;5464322;464;4587441;37500;3600;50.609;90644.76674
13884;319;2;1;Chalet;Giza;New Cairo;;30.07259659;29.63643191;6;2024;30362;9685478;51.45721905;0.68;8102259;400;9685478;37500;3600;47.71948;202966.9644
13885;64;1;2;Chalet;North Coast;New Cairo;;30.39751842;31.54878852;7;2024;12879;824256;26.35934066;0.83;784710;367;824256;37500;3600;48.17374074;17110.06842
13886;127;1;2;Chalet;Giza;Heliopolis;Rehab;31.15076503;30.10095411;6;2026;33928;4308856;9.888792176;0.03;4135041;520;4308856;37500;3600;;
13887;287;5;2;Villa;Alexandria;6th October;Marassi;30.96330852;29.72951641;12;2026;21643;6211541;46.65329708;0.95;5344623;544;6211541;37500;3600;;
13888;182;2;3;Apartment;Cairo;Maadi;;30.83210833;31.15261396;7;2025;24052;4377464;42.08336968;0.8;4249077;166;4377464;37500;3600;49.29022222;88809.98711
13889;232;2;1;Apartment;Cairo;6th October;Rehab;31.38240549;30.04496458;4;2026;38146;8849872;66.87677383;0.19;7464098;293;8849872;37500;3600;54.578;162150.9033
13890;395;4;3;Villa;North Coast;Heliopolis;Beverly Hills;30.01319374;30.51626876;8;2025;27661;10926095;42.32745653;0.59;11777669;467;10926095;37500;3600;48.49023077;225325.6961
13891;212;2;2;Chalet;Cairo;Nasr City;Beverly Hills;30.97463668;31.2697791;12;2025;24333;5158596;52.21655322;0.48;6042021;502;5158596;37500;3600;47.55866667;108468.0535
13892;326;3;1;Apartment;Alexandria;Nasr City;Beverly Hills;29.99945725;29.75664596;5;2025;22482;7329132;73.02090904;0.34;7075011;123;7329132;37500;3600;50.23519231;145896.3659
13893;216;5;3;Apartment;North Coast;Nasr City;Rehab;30.03183678;29.81933578;1;2025;28182;6087312;85.00515719;0.92;7244290;430;6087312;37500;3600;50.47022222;120611.9516
13894;221;3;1;Chalet;North Coast;Maadi;Marassi;30.66092424;31.16224859;11;2024;9304;2056184;2.556399355;0.65;2102585;548;2056184;37500;3600;49.38453846;41636.18946
13895;273;1;1;Villa;Giza;New Cairo;Palm Hills;29.84098741;30.62404978;4;2024;32339;8828547;26.12525172;0.44;7183899;303;8828547;37500;3600;47.82165385;184614.0041
13896;85;4;3;Villa;Alexandria;Heliopolis;Rehab;30.65169714;30.05301369;1;2024;34035;2892975;23.45990671;0.78;2507342;518;2892975;37500;3600;30.88973077;93654.91145
13897;351;3;2;Villa;Giza;Sheikh Zayed;Madinaty;29.81611406;30.78947343;6;2025;32073;11257623;50.66932933;0.42;9464723;104;11257623;37500;3600;49.96068;225329.6592
13898;248;5;3;Villa;North Coast;Sheikh Zayed;Palm Hills;30.82410557;31.04656393;6;2024;18900;4687200;10.53732415;0.98;5072195;476;4687200;37500;3600;47.71948;98224.03765
13899;181;3;3;Villa;Giza;Nasr City;Palm Hills;30.33041688;30.5126725;3;2024;15302;2769662;108.343359;0.59;3025894;235;2769662;37500;3600;44.53108;62196.15603
13900;289;3;2;Apartment;Alexandria;Nasr City;Beverly Hills;29.9415504;29.93233483;10;2026;30093;8696877;51.42255441;0.1;8343812;500;8696877;37500;3600;;
13901;118;2;3;Chalet;Giza;Nasr City;Marassi;31.12743077;31.11879167;6;2025;34812;4107816;100.0157658;0.58;4650574;553;4107816;37500;3600;49.96068;82220.97858
13902;155;4;1;Apartment;North Coast;Maadi;Mountain View;30.46287271;29.80301747;11;2026;27528;4266840;110.7318699;0.66;4911019;516;4266840;37500;3600;;
13903;321;1;2;Apartment;Giza;Sheikh Zayed;Beverly Hills;30.55483411;31.13383827;7;2026;38240;12275040;25.249568;0.15;11105510;204;12275040;37500;3600;;
13904;371;5;3;Apartment;North Coast;6th October;Beverly Hills;30.43661379;30.17709869;4;2025;8512;3157952;59.9911333;0.75;3602462;266;3157952;37500;3600;50.99584;61925.67864
13905;195;5;1;Chalet;North Coast;New Cairo;Rehab;29.9421716;29.50348752;7;2025;34165;6662175;116.446591;0.68;7475134;139;6662175;37500;3600;49.29022222;135162.2026
13906;342;1;2;Apartment;Giza;6th October;Rehab;30.58185935;30.66451725;10;2024;13839;4732938;98.70205648;0.07;4561184;400;4732938;37500;3600;48.57340741;97438.87144
13907;179;5;3;Apartment;Cairo;New Cairo;Mountain View;30.93124464;30.27493794;10;2024;37109;6642511;6.088485358;0.39;6301521;95;6642511;37500;3600;48.57340741;136752.008
13908;84;2;2;Villa;Alexandria;Maadi;Rehab;31.33573957;30.07352126;1;2024;31779;2669436;116.2447727;0.95;3178966;337;2669436;37500;3600;30.88973077;86418.23459
13909;205;3;1;Chalet;North Coast;New Cairo;Madinaty;31.09846523;30.74623345;9;2026;20666;4236530;3.758162597;0.13;4088160;239;4236530;37500;3600;;
13910;71;2;1;Villa;Cairo;Maadi;Mountain View;29.93479026;30.34157895;10;2024;14826;1052646;5.044682542;0.5;967725;589;1052646;37500;3600;48.57340741;21671.24063
13911;146;2;2;Villa;Alexandria;Sheikh Zayed;Marassi;30.0818671;30.23754941;3;2025;39306;5738676;77.66665038;0.78;5983309;389;5738676;37500;3600;50.609;113392.4006
13912;168;2;1;Apartment;Cairo;New Cairo;Mountain View;29.8762046;31.40645075;12;2026;33495;5627160;76.41109054;0.11;6470563;314;5627160;37500;3600;;
13913;325;1;1;Villa;Giza;Nasr City;Palm Hills;30.00296228;29.707563;6;2026;36356;11815700;99.40644572;0.82;12396330;301;11815700;37500;3600;;
13914;281;4;2;Apartment;North Coast;Nasr City;Marassi;30.6168968;30.4946711;9;2025;14002;3934562;37.13608871;0.55;4545607;182;3934562;37500;3600;48.24915385;81546.7565
13915;133;1;2;Villa;Cairo;Maadi;Palm Hills;30.17355804;30.11709209;2;2026;21764;2894612;58.55648626;0.39;3243713;277;2894612;37500;3600;47.20795833;61316.18698
13916;392;1;3;Chalet;Cairo;Sheikh Zayed;Marassi;30.90149189;30.21338434;3;2025;13273;5203016;102.7002584;0.11;6014781;586;5203016;37500;3600;50.609;102808.1171
13917;369;2;3;Chalet;Alexandria;Maadi;Mountain View;29.85502277;30.60463875;7;2026;39485;14569965;90.91061082;0.42;16192005;460;14569965;37500;3600;;
13918;161;4;2;Villa;Alexandria;6th October;;31.25731879;31.80666899;10;2025;18185;2927785;51.5708606;0.62;3046793;175;2927785;37500;3600;47.58140741;61532.12272
13919;196;1;1;Apartment;North Coast;6th October;Palm Hills;30.95198873;31.14801766;7;2025;36175;7090300;102.3831696;0.75;5833779;122;7090300;37500;3600;49.29022222;143848.0023
13920;250;4;1;Apartment;Cairo;6th October;Marassi;31.44743231;29.9827758;7;2024;36282;9070500;58.4069954;0.47;8563000;233;9070500;37500;3600;48.17374074;188287.2258
13921;201;2;2;Apartment;North Coast;Nasr City;;31.41981149;30.93106716;9;2024;39581;7955781;64.12549322;0.5;6523907;228;7955781;37500;3600;48.46972;164139.1987
13922;132;1;2;Villa;Alexandria;Heliopolis;Rehab;30.97797459;29.88457284;5;2026;15465;2041380;70.72984622;0.74;2384730;252;2041380;37500;3600;;
13923;387;4;2;Apartment;North Coast;6th October;Palm Hills;30.06867505;31.71320733;10;2024;12421;4806927;45.344575;0.39;5663338;304;4806927;37500;3600;48.57340741;98962.11233
13924;226;5;1;Villa;Giza;New Cairo;Madinaty;30.17754031;30.55963254;11;2026;22720;5134720;35.159441;0.11;4422629;315;5134720;37500;3600;;
13925;227;1;3;Chalet;North Coast;6th October;Marassi;30.27188937;31.87418477;7;2025;19959;4530693;81.78658175;0.88;4755019;457;4530693;37500;3600;49.29022222;91918.69697
13926;113;1;3;Apartment;Giza;Nasr City;Beverly Hills;30.52534602;31.15590724;7;2024;37311;4216143;19.70065899;0.91;4764991;353;4216143;37500;3600;48.17374074;87519.52693
13927;318;1;1;Villa;North Coast;New Cairo;;30.77048327;31.5838539;10;2025;10685;3397830;60.5879167;0.39;2826239;331;3397830;37500;3600;47.58140741;71410.87633
13928;170;4;3;Apartment;North Coast;Sheikh Zayed;Beverly Hills;30.96041999;29.94821827;9;2025;30801;5236170;38.90809233;0.99;6216978;271;5236170;37500;3600;48.24915385;108523.5612
13929;291;3;2;Villa;Giza;Maadi;Beverly Hills;29.92858331;31.63731443;7;2026;27345;7957395;46.29007345;0.4;8308974;578;7957395;37500;3600;;
13930;220;1;2;Apartment;Alexandria;Maadi;Beverly Hills;30.83793199;29.97386689;4;2025;12342;2715240;55.92343371;0.74;2568895;498;2715240;37500;3600;50.99584;53244.34307
13931;386;5;1;Chalet;North Coast;Heliopolis;Rehab;29.90061758;31.94039988;6;2026;11298;4361028;25.19727444;0.5;4469899;97;4361028;37500;3600;;
13932;78;5;1;Villa;Alexandria;New Cairo;Rehab;31.20594464;30.19974415;12;2026;38866;3031548;59.25961821;0.97;3110841;399;3031548;37500;3600;;
13933;349;2;2;Villa;Cairo;Heliopolis;Beverly Hills;29.86872247;31.210126;6;2025;31496;10992104;88.46261386;0.92;9309527;386;10992104;37500;3600;49.96068;220015.0999
13934;109;3;2;Chalet;Alexandria;New Cairo;Beverly Hills;30.46308084;30.86622834;2;2026;16845;1836105;28.93065306;0.75;1887520;184;1836105;37500;3600;47.20795833;38893.9718
13935;234;3;1;Chalet;Cairo;Heliopolis;Mountain View;30.5139692;30.69642648;12;2024;27257;6378138;102.5035948;0.96;6813800;587;6378138;37500;3600;50.57423077;126114.3848
13936;361;4;1;Apartment;Alexandria;Maadi;;30.76965599;30.57157921;4;2025;18790;6783190;52.67078337;0.13;6049958;569;6783190;37500;3600;50.99584;133014.5753
13937;243;2;2;Villa;Alexandria;Maadi;Beverly Hills;29.96226075;30.45907186;8;2024;17032;4138776;89.67967638;0.82;3359011;454;4138776;37500;3600;48.92444444;84595.25799
13938;244;4;2;Villa;Cairo;New Cairo;Beverly Hills;31.38627699;30.25804175;12;2025;38150;9308600;81.92312011;0.33;9338644;409;9308600;37500;3600;47.55866667;195728.7841
13939;398;2;3;Apartment;Giza;Maadi;Mountain View;30.45145089;30.99300974;1;2024;33872;13481056;49.45485488;0.8;11237691;309;13481056;37500;3600;30.88973077;436425.1699
13940;366;3;3;Apartment;Alexandria;Heliopolis;;30.47353703;31.96052429;8;2025;16579;6067914;97.56266739;0.8;5490930;366;6067914;37500;3600;48.49023077;125136.8349
13941;369;4;2;Villa;Cairo;Sheikh Zayed;Beverly Hills;30.21324785;31.18041355;7;2026;17795;6566355;4.562313151;0.7;6533386;579;6566355;37500;3600;;
13942;140;2;1;Chalet;Alexandria;6th October;Beverly Hills;31.12721889;31.39236211;7;2024;33781;4729340;32.03225695;0.41;3874257;108;4729340;37500;3600;48.17374074;98172.57135
13943;215;3;3;Apartment;Alexandria;Heliopolis;Palm Hills;29.81319444;31.13561135;6;2025;11032;2371880;2.379999802;0.1;2766492;574;2371880;37500;3600;49.96068;47474.93429
13944;334;3;3;Villa;Alexandria;6th October;Palm Hills;29.98054698;30.78929201;5;2024;39142;13073428;95.35558814;0.76;12355644;380;13073428;37500;3600;47.291;276446.4274
13945;342;1;2;Apartment;Alexandria;Sheikh Zayed;Madinaty;30.60029505;31.54278252;6;2025;26828;9175176;17.01920802;0.29;9017009;266;9175176;37500;3600;49.96068;183647.9407
13946;308;4;1;Chalet;North Coast;6th October;Rehab;31.4461082;30.30791002;1;2026;20010;6163080;49.6963732;0.19;6308292;324;6163080;37500;3600;47.23857692;130467.0971
13947;206;1;1;Villa;Alexandria;6th October;Marassi;29.86049916;30.18292003;1;2024;28530;5877180;73.67770579;0.04;5906067;294;5877180;37500;3600;30.88973077;190263.2316
13948;66;3;2;Villa;Cairo;6th October;Madinaty;29.90538612;30.45959979;11;2026;9511;627726;116.4632702;0.84;555849;78;627726;37500;3600;;
13949;216;4;1;Villa;Alexandria;Nasr City;;31.01531746;30.94689601;3;2026;9997;2159352;119.9777323;0.46;1854314;106;2159352;37500;3600;51.898;41607.61494
13950;230;4;2;Chalet;Cairo;Heliopolis;Beverly Hills;31.05025754;29.50024093;5;2025;35519;8169370;104.5266293;0.5;7117582;473;8169370;37500;3600;50.23519231;162622.449
13951;128;5;1;Apartment;Cairo;Heliopolis;;31.32479247;31.58787741;9;2025;36069;4616832;64.97634931;0.58;4377643;357;4616832;37500;3600;48.24915385;95687.31536
13952;153;2;2;Chalet;Giza;Sheikh Zayed;Madinaty;30.78027013;30.25793285;5;2026;19967;3054951;16.76421586;0.7;3314419;445;3054951;37500;3600;;
13953;245;5;1;Chalet;Cairo;Heliopolis;;30.48603528;31.00196006;3;2025;16117;3948665;43.97154876;0.47;4209355;577;3948665;37500;3600;50.609;78022.9801
13954;229;5;2;Chalet;Cairo;Maadi;Madinaty;30.56682644;29.63112356;5;2026;27866;6381314;103.9721782;0.84;6654819;293;6381314;37500;3600;;
13955;263;3;2;Villa;Giza;New Cairo;;30.53357578;30.57906634;11;2024;35317;9288371;114.8803593;0.68;8047329;225;9288371;37500;3600;49.38453846;188082.5718
13956;101;2;1;Chalet;Alexandria;Sheikh Zayed;Beverly Hills;31.45501232;29.66973148;12;2024;19061;1925161;79.22661559;0.77;1612368;58;1925161;37500;3600;50.57423077;38066.0461
13957;72;5;2;Villa;North Coast;Sheikh Zayed;Marassi;30.44614909;29.52818472;2;2025;37002;2664144;96.90294142;0.19;2323027;386;2664144;37500;3600;50.49095833;52764.77389
13958;213;5;3;Villa;Giza;Heliopolis;;29.96331439;31.47064539;6;2024;22150;4717950;96.0556069;0.86;5275796;330;4717950;37500;3600;47.71948;98868.42857
13959;333;4;1;Apartment;North Coast;Nasr City;Beverly Hills;30.29236378;30.51197876;11;2026;33243;11069919;115.5654306;0.83;12353509;545;11069919;37500;3600;;
13960;357;3;2;Apartment;Alexandria;Nasr City;Madinaty;31.43215029;31.53682111;11;2025;9359;3341163;97.24566181;0.76;3582994;318;3341163;37500;3600;47.37608;70524.26034
13961;110;5;1;Chalet;Alexandria;6th October;Mountain View;30.52801905;30.34329672;10;2024;39707;4367770;44.24124222;0.05;5066564;126;4367770;37500;3600;48.57340741;89921.01302
13962;271;2;1;Villa;North Coast;Nasr City;Mountain View;30.33732571;31.11943045;7;2025;23518;6373378;57.73800748;0.86;5220278;93;6373378;37500;3600;49.29022222;129303.0892
13963;203;1;2;Villa;North Coast;Maadi;Mountain View;30.32828187;29.7357148;11;2025;21816;4428648;30.11229644;0.42;4693467;406;4428648;37500;3600;47.37608;93478.56555
13964;62;1;3;Apartment;Cairo;Maadi;Madinaty;29.81540983;29.9762033;1;2026;34556;2142472;19.554063;0.93;2421952;396;2142472;37500;3600;47.23857692;45354.28752
13965;313;3;1;Villa;Alexandria;6th October;Madinaty;30.87630029;30.67826012;7;2026;22391;7008383;43.01916264;0.17;7066427;116;7008383;37500;3600;;
13966;394;1;3;Chalet;Giza;Nasr City;Rehab;31.03125951;30.60129689;11;2025;8520;3356880;81.0970011;0.08;3239126;525;3356880;37500;3600;47.37608;70856.01004
13967;315;4;3;Villa;Giza;6th October;;30.40001653;29.98548523;8;2026;30436;9587340;71.67394946;0.19;10283661;274;9587340;37500;3600;;
13968;157;4;2;Chalet;Alexandria;New Cairo;Palm Hills;31.28374527;31.67694754;2;2026;37534;5892838;90.49920609;0.02;6388903;198;5892838;37500;3600;47.20795833;124827.2158
13969;232;2;2;Apartment;North Coast;Nasr City;Rehab;31.06291427;30.21063807;3;2025;12857;2982824;107.4472175;0.63;3195875;73;2982824;37500;3600;50.609;58938.60776
13970;209;3;1;Apartment;North Coast;Nasr City;Beverly Hills;30.82147828;30.56835981;12;2026;8990;1878910;7.022509115;0.04;2224554;346;1878910;37500;3600;;
13971;338;3;2;Villa;Giza;Nasr City;Mountain View;30.99648846;30.34338587;3;2024;37652;12726376;30.67474777;0.87;15106362;101;12726376;37500;3600;44.53108;285786.3766
13972;118;1;1;Villa;North Coast;Nasr City;;31.10806939;31.98865938;1;2024;23543;2778074;93.87852525;0.63;2921744;457;2778074;37500;3600;30.88973077;89935.19629
13973;172;5;1;Apartment;Giza;Maadi;Palm Hills;30.69598479;30.36662225;9;2025;26244;4513968;110.8449686;0.11;5353622;403;4513968;37500;3600;48.24915385;93555.3816
13974;383;5;3;Chalet;Cairo;Heliopolis;Rehab;30.47626158;30.16140045;8;2024;12397;4748051;112.4150489;0.08;5559906;415;4748051;37500;3600;48.92444444;97048.64417
13975;302;5;2;Chalet;Cairo;6th October;Marassi;30.01371351;31.76697283;3;2024;20946;6325692;22.99816726;0.29;5636617;297;6325692;37500;3600;44.53108;142051.1697
13976;369;2;2;Chalet;Cairo;Maadi;Marassi;30.48840599;29.89344961;5;2024;16404;6053076;13.12949818;0.32;6610108;190;6053076;37500;3600;47.291;127996.3629
13977;116;3;1;Apartment;Alexandria;6th October;Marassi;30.73516302;31.79549371;4;2026;19101;2215716;111.8480486;0.14;2058339;200;2215716;37500;3600;54.578;40597.23698
13978;119;1;3;Apartment;North Coast;New Cairo;Mountain View;31.41136895;30.9212984;11;2026;23204;2761276;8.904543373;0.17;3091151;425;2761276;37500;3600;;
13979;388;2;2;Apartment;Cairo;Nasr City;Palm Hills;30.06332142;30.05794379;12;2026;18572;7205936;79.7880137;0.67;6629896;543;7205936;37500;3600;;
13980;275;4;3;Villa;Giza;Sheikh Zayed;Mountain View;31.08682993;30.12998459;9;2025;10546;2900150;48.45639895;0.48;2587819;138;2900150;37500;3600;48.24915385;60107.78985
13981;292;4;3;Apartment;Cairo;Maadi;;30.20919637;31.27739058;5;2025;12530;3658760;34.15275676;0.59;4348453;248;3658760;37500;3600;50.23519231;72832.60662
13982;114;4;1;Chalet;North Coast;Heliopolis;Marassi;31.42691038;29.59842156;11;2025;16768;1911552;33.53513606;0.72;1736790;484;1911552;37500;3600;47.37608;40348.46277
13983;267;3;2;Chalet;Giza;Sheikh Zayed;Madinaty;30.8111731;31.28863891;12;2026;11205;2991735;43.7124528;0.81;3234657;130;2991735;37500;3600;;
13984;122;4;2;Apartment;Cairo;New Cairo;Mountain View;30.53573109;30.27477858;2;2024;23659;2886398;44.14804517;0.23;2372793;417;2886398;37500;3600;30.89584;93423.51592
13985;243;5;2;Apartment;North Coast;Sheikh Zayed;Palm Hills;30.38960319;31.52062943;11;2024;35986;8744598;98.027336;0.76;8743868;148;8744598;37500;3600;49.38453846;177071.5749
13986;370;4;3;Chalet;Giza;New Cairo;Mountain View;30.14337032;29.81237619;2;2026;17750;6567500;64.27113532;0.1;6609709;220;6567500;37500;3600;47.20795833;139118.4926
13987;340;2;2;Apartment;Cairo;Maadi;Palm Hills;31.01464605;30.12287642;1;2025;32891;11182940;113.0405296;0.05;12314735;590;11182940;37500;3600;50.47022222;221575.0101
13988;85;4;1;Villa;Cairo;New Cairo;Beverly Hills;30.88114589;30.59753438;5;2025;8477;720545;77.09556452;0.51;773698;424;720545;37500;3600;50.23519231;14343.43071
13989;236;5;3;Apartment;North Coast;Maadi;Madinaty;31.31326391;31.69802174;5;2025;28882;6816152;49.58876045;0.72;7186308;349;6816152;37500;3600;50.23519231;135684.7996
13990;122;4;2;Chalet;Cairo;Heliopolis;Rehab;30.81547518;30.21023876;3;2024;28158;3435276;64.36598612;0.97;3139555;421;3435276;37500;3600;44.53108;77143.3345
